distance,time,night,fare
15.355471632317926,33.15461666982932,0,269.8639496628379
5.347165144340827,22.578996902943917,1,168.6296452492961
2.462618286747067,14.219186011232146,0,103.06455488993497
6.505277605361592,19.45843860941293,0,153.9696532724418
4.0632044578260835,6.966161695622555,1,124.56436796950594
18.66425539450889,43.74329918126176,0,324.1291523076124
16.35428721172392,32.06641613972239,0,277.67570439668395
13.034671373698046,10.183368652248909,0,200.71345104147827
17.557751213566636,14.443169622067016,0,254.4638513798004
16.269769461083175,10.639399596195421,1,253.97649380322258
4.544831118834681,38.6926044551732,1,192.8335200986932
17.95862097130958,10.18156999868716,1,269.94934971047013
11.247502596397364,46.485528316936886,0,255.4460825978474
16.341362948117187,6.128100562621515,0,225.6698306064149
18.025734698546373,18.715668339774066,1,287.68868366501187
7.042066024465414,53.986667174054894,0,228.39399459276393
3.090986566025858,44.51922249672353,1,189.94831065370565
5.330768088296892,9.013258310912825,1,141.3341975047946
9.11504798389887,50.16193574668489,0,241.47435133235848
16.54228055252737,32.11693168471126,1,299.6566688946962
17.353881081870526,51.57306649428561,1,346.68494380727645
1.1320904800926233,38.04068759477164,1,157.4022799904695
10.704198748973749,42.50081676180723,1,262.043621013352
8.930809059826801,59.642585821763944,1,278.59326224179586
5.220048398943875,17.778455025821,1,157.75739404108074
3.277441979339973,39.31700661187636,0,161.40843301715245
7.414688256668931,30.31767645315691,1,204.78223547300314
18.915284374337865,7.169857410748029,1,273.4925585648747
7.14085570839435,5.795885282657577,0,133.00032764925865
10.857021813123955,11.557571779982226,0,181.685361691204
14.35736021900838,40.70004572962014,1,294.9736936493241
7.908962445206585,36.19396983523657,0,201.47756412253898
19.463859571698254,35.438625864005004,0,315.5158474449926
19.286498603900114,6.752121939054305,1,276.36922991710975
5.7838636206819185,30.811664799800386,0,169.46196580641995
10.447721611955323,55.85425498133907,1,286.1857260822314
6.716687886518623,26.867552812085563,1,190.90198448935735
6.411969393171884,39.3707358383651,1,212.86116560844903
1.700851999736123,47.8900271592729,1,182.78857431590703
12.58172234561804,48.11589035280382,0,272.04900416178805
10.550901441348369,33.56040453173992,1,242.62982347696354
1.9780962737497978,52.1873569971285,0,174.15567673175497
6.294282820495617,26.52579513500608,0,165.99441847496834
18.257051833366422,53.87812681316391,1,360.326771959992
5.551675922672476,18.212494151754992,1,161.94174753023475
3.7530025697332388,20.411902384481408,0,128.35383046629522
10.299602445273697,7.921634330945061,1,188.83929311462708
19.727358628101413,48.75700100982556,1,364.7875883006652
5.599050158718508,27.938037992798808,1,181.8665775727827
13.770575400711692,17.60141376512695,0,222.90858153737082
15.470772691245633,17.748465268911882,0,240.2046574502801
5.5151133358555935,54.576996767607824,0,214.3051268937716
14.836110623625332,50.86541302535703,0,300.0919322869674
7.987879521665811,35.44419869464508,1,220.76719260594828
13.01381078127801,38.88609402286466,1,277.9102958585094
13.037064504457,31.087906380266006,0,242.546457805102
11.17971899742041,26.541659858334487,0,214.88050969087308
2.715505631033758,55.351228467008234,0,187.85751324435404
16.87074741619552,11.908698693616614,0,242.52487154918842
7.094821234462981,28.01457343439254,0,176.9773592134149
4.54385169759723,23.950904939333142,1,163.3403268546386
1.7747276895405144,32.39828961381316,0,132.54385612303147
12.226965920576594,30.16975309998463,0,232.6091654057352
13.873722875003367,33.53892424080948,1,275.8150772316526
1.315168749629267,12.695543747484674,1,108.54277499126201
10.729768107686338,33.22278258323024,1,243.74324624332388
5.303419728760821,18.333034763796597,0,139.70026681520142
13.258283017779547,15.138224194350519,1,232.8592785664965
4.312962151094837,8.565882033240516,0,110.2613855774294
14.127817023946854,46.94589073158775,0,285.169951702644
8.347971579710212,28.509305647110796,1,210.49832709132372
18.797869785997957,39.46540258214671,0,316.909503024273
3.6128979387738718,45.01763388176089,0,176.1642471512605
7.4802606699549115,42.362416592245445,1,229.52743988404
3.155996903571192,30.877539549932525,1,163.31504813557697
18.569178747292693,26.33441909234514,1,308.3606256576172
17.66944771423864,25.677795030236506,1,298.0500672028594
5.900890926587957,40.202683831153095,1,209.41427692818576
13.539696874649401,32.21368952180303,1,269.8243477901001
16.527221803823103,51.70227363936809,1,338.6767653169672
11.548815420389785,53.10860913796917,1,291.7053724798362
11.063360988764122,14.380820790358516,1,209.39525146835825
5.595193527108582,12.49285083501491,1,150.93763694111564
2.768952588312085,39.672050931979975,0,157.0336277470808
18.047099401113208,21.56741614342537,0,273.6058262979828
18.10794308610328,6.021389532080438,0,243.12220992519366
13.028927688192091,53.87534681496253,1,308.039970511846
7.441566029925313,17.479542198409455,0,159.37474469607204
7.634981917640557,56.1104358427195,0,238.57069086184458
14.793157898534549,44.45889479830395,0,286.8493685819534
18.045094939098966,46.945941945131636,0,324.3428332812529
17.85464206103723,16.080382268623822,0,260.70718514761995
15.817635371294854,17.88069340892471,1,263.93774053079795
13.198601276931468,33.669726460323616,1,269.3254656899619
2.598659334905928,14.465491895742419,1,124.91757714054411
4.070945567797661,21.798743097566774,0,134.30694187311016
18.072529582014507,22.680436287129247,0,276.08616839440356
12.52215213353221,13.779646328902025,1,222.78081399312617
1.1747439807159634,16.28505583673384,1,114.31755148062732
2.92795931445461,48.37035131045411,1,196.0202957654543
13.60653361305306,14.19577200009976,0,214.45688013073013
1.096170093078155,6.565156551415736,1,94.09201403361303
4.0553529769324745,39.614521844591614,1,189.78257345850795
11.425941997965136,58.679071566584746,1,301.61756311282085
14.146008756161171,23.216759804271675,1,257.89360717015506
13.38726393054941,11.526063675793877,1,226.92476665708188
5.261116879750636,36.37130289521419,0,175.35377458793477
14.531405205603182,54.84948161026054,0,305.0130152765529
5.507732662439201,48.12339789056633,1,221.3241224055247
7.182594265026086,39.23837276269938,0,200.30268817565963
15.183336697242458,22.328107313417966,1,266.48958159926053
13.343025081897078,34.8034095301921,1,273.037069879355
17.13524479938938,10.018466271734045,0,241.3893805373619
13.494644953706525,42.34199833543685,0,269.6304462079389
11.797863463373961,44.8802810393708,0,257.7391967124812
2.779820588733757,58.076739260045535,0,193.95168440742862
7.986600258129237,19.32185473097894,1,188.50971204325026
6.0388449859527835,6.015103047366246,0,122.41865595426033
5.635803224202588,35.00846554349329,1,196.37496332901247
19.487200540296467,43.87347774182479,1,352.6189608866143
8.468856768668449,48.47241117356434,1,251.63339003381316
17.948884548365154,15.655641316364584,1,280.80012811638073
12.991633893947995,19.396407797036304,1,238.70915453355255
16.10141476729132,33.19250088970129,0,277.3991494523158
10.55010476899865,23.1830445483501,1,221.8671367866867
11.961173807900822,52.328131762309475,0,274.26800160362717
10.357836182558414,31.056808455629614,1,235.69197873684334
4.709616768162846,48.976825425610166,0,195.0498185328488
14.7265901899686,36.93408682652945,0,271.1340755527449
6.33467488637626,47.519957788941156,1,228.3866644416449
1.462003362197623,23.29701425916781,1,131.21406214031185
13.263973622236188,50.727914206167114,0,284.0955646346961
4.36510290873393,20.101477355306187,1,153.85398379795168
18.86871310270537,35.03543444018099,1,328.7579999074157
19.124642963049162,16.770391224563085,0,274.7872120796178
18.382423414188523,31.153958689440636,0,296.1321515207665
8.033015304853443,22.499636522978673,1,195.3294260944918
1.2936757140484811,19.66868868504678,1,122.27413451057838
18.63805268916678,58.18417599154206,1,372.74887887475194
9.135498818028973,13.804075801770184,1,188.9631397838301
19.36644156182972,48.30292106015674,0,340.27025773861067
19.308779564695804,59.12907277157682,0,361.3459411901117
17.20717965387984,6.094581605704281,1,254.26095975020698
6.594528949322128,43.44650777231522,0,202.83830503785174
8.316856843436579,18.91014930559579,0,170.98886704555738
17.171596758820282,7.226830338056745,0,236.16962826431632
7.021518097969276,27.158926842614694,0,174.53303466492216
4.220362187035757,56.436979559398125,0,205.07758098915383
11.579223986708653,5.647080190184873,0,177.0864002474563
18.78694070905484,37.333713056137995,0,312.53683320282437
14.224566136824487,32.57680632274284,1,277.3992740137305
11.831162231697935,53.03612904040761,1,294.38388039779454
2.8463533816446023,9.620094298634411,0,97.70372241371484
12.685137307284226,42.48393164376577,0,261.8192363603738
19.811023151981,42.40603341383025,0,332.92229834747053
3.6615962894939567,41.79940092742558,0,170.21476474979073
10.848263394910997,56.82839722142703,0,272.13942839196403
17.670088366631152,50.26981409537842,1,347.2405118570683
15.074603737329884,7.30849994339283,0,215.3630372600845
14.243299078910091,30.909556788748223,1,274.25210436659734
14.347197595755077,26.887418091073343,1,267.24681213969745
7.830331873175348,22.058097159994112,0,172.41951305174172
6.578245041025374,29.82351988347535,0,175.42949017720446
16.37786195409176,26.13068017092876,0,266.0399798827751
16.392154498904432,28.778364493326592,1,291.4782739756975
17.47437405302197,58.859402608475335,1,362.4625457471704
18.351570498572954,9.87481361122694,1,273.2653322081834
10.715505578357819,55.72269784113014,0,268.60045146583843
10.528809599056792,31.41301924090647,0,218.11413447238084
16.167608400368728,39.305823502474766,0,290.2877310086368
13.349314684777537,50.66006316397316,0,284.8132731757217
14.337370667896364,24.825466603209055,0,243.02463988538173
16.12006071928592,28.67320494483818,0,268.54701708253555
17.91010149453376,27.52351641532927,1,304.14804777599613
7.4219079801791805,25.61020623946679,1,195.4394922807254
8.136076100158936,55.904112690579225,0,243.16898638274782
2.785656856976511,50.59114401561566,0,179.03885660099644
11.987322678927306,10.994999442463685,1,211.86322567420044
1.6829032021380996,10.946784386240282,1,108.72260079386156
9.846362344516743,28.532823316914516,1,225.52927007899646
11.310248059443955,10.426155720304498,0,183.95479203504854
6.444283790437404,39.05012023991158,1,212.5430783841972
12.225831950811205,12.903038399395365,1,218.06439630690278
1.5795047488419391,33.73052951817406,1,153.25610652476752
1.709615586235074,5.397097085204477,1,97.8903500327597
16.629410652533508,22.41279916269557,1,281.11970485072624
7.843622186813995,42.24548980199605,0,212.92720147213208
3.414149740385811,31.622141712531665,0,147.38578082892144
10.922621941041283,58.804821729944344,1,296.8358628703015
15.629877508873605,53.075708783641595,0,312.4501926560192
5.10059952244002,24.748892847373316,0,150.50378091914683
12.834919040561005,7.501759780975103,1,213.35270996756026
2.621601834881592,51.509446506326036,0,179.234911361468
1.9819527022035461,55.117887067306924,0,180.0553011566493
11.095737999794812,50.13450663804702,1,281.22639327404215
11.272067310592023,12.037246750587068,1,206.7951666070944
13.111168128465925,59.88533239267583,0,300.8823460700109
14.79573534073057,19.22213218540256,0,236.40161777811082
19.541189509788158,44.83127020446035,0,335.0744355068023
10.80970661772271,54.941918198464684,1,287.98090257415646
7.1361729858836735,17.962791288189017,0,157.28731243521477
16.108537700605368,54.95422050723863,0,320.99381802053097
6.14581277397941,22.021486855717683,1,175.50110145122946
9.340456993407086,58.702727231123085,0,260.81002439631703
2.4906712455030533,20.469301120926104,1,135.84531469688272
1.4816641248936926,57.43897036168094,0,179.6945819722988
19.290319878880577,7.944955799097119,1,278.793110387
16.88362228973191,44.00996064183972,0,306.8561441809985
14.223509915780262,34.266112361035205,0,260.767323879873
8.770105943871128,31.283239241750184,1,220.26753792221166
4.29259208134607,17.292187284071197,1,147.5102953816031
3.9723038107506348,43.807768437707054,1,197.33857498292045
5.754615065127311,15.494522029546891,1,158.53519471036688
11.435306629416289,35.406298779162256,1,255.1656638524874
14.577322531301185,18.928494967213794,1,253.63021524743942
13.543750157636895,57.55917588797458,1,320.55585335231814
6.318744041972914,6.574715660960905,0,126.33687174165095
19.14244033260069,15.985055406118011,0,273.3945141382429
15.020041417219602,18.327083351309625,0,236.85458087481527
11.532726997716614,27.773730417229903,0,220.87473081162594
12.622694178452692,17.800163302852944,0,211.8272683902328
8.972401186128009,32.02419996478319,0,203.77241179084646
5.706888800521992,52.985603779219645,0,213.0400955636592
7.76348089437397,44.16348817750439,1,235.96178529874848
15.399076098823013,36.89790892943111,0,277.78657884709236
1.2734762839653615,9.895174789047381,1,102.52511241774837
3.2053801696314084,43.16956596141016,0,168.3929336191344
1.8740501984133022,14.152785637101692,1,117.0460732583364
1.7738472440604327,48.250206227893386,0,164.23888489639108
17.253751096209136,18.753121718058424,0,260.0437543982082
14.36949932822045,27.937680057649548,0,249.5703533975036
10.00930275265918,24.275861127486035,0,198.6447497815639
2.858849052369028,52.23476530711712,1,203.05802113792453
10.340701627219815,11.959945229237448,0,177.32690673067304
9.995963644830749,36.11046853116338,1,242.18057351063425
4.290835528290288,12.813388519368424,0,118.53513232163972
9.243181335521488,43.76377098727026,0,229.9593553297554
8.571589953550095,54.77929702869646,0,245.2744935928939
12.701151862992113,28.903420962698938,0,234.81836055531898
13.066779366485232,31.845074314573672,1,264.35794229399966
1.8607761856688458,56.008256006551925,1,200.62427386979232
8.117639677902954,33.65452637571464,1,218.48544953045882
12.891338398570491,31.81791409272585,0,242.54921217115663
10.559588913021667,36.808100648736726,0,229.21209042769013
17.273306982578124,42.90763549996235,0,308.54834082570596
13.515179000759955,10.878585629786727,0,206.908961267173
4.095754114547164,50.16107902578338,1,211.27969919703838
2.340806200608167,28.952776509929258,1,151.31361502594018
13.205966285919997,8.979168044361705,1,220.01799894792336
1.5037149002908143,48.24004680590172,0,161.51724261471156
12.129736044195802,25.732248442744964,1,242.76185732744793
18.864374587074195,10.520212230227965,0,259.6841703311979
11.9340093796417,39.85784717487878,1,269.05578814617456
8.375228597923916,53.40722443885029,1,260.5667348569398
13.22247615040471,53.82644301776925,1,309.8776475395856
9.706804919338817,57.67149111449353,1,282.41103142237523
11.366718997002764,52.72380028716784,0,269.1147905443633
18.88783136675398,5.117750564001137,0,249.11381479554205
8.335950118214711,25.913264152736463,1,205.18602948762003
19.26262071265437,50.01984189480267,1,362.665890916149
18.201662197165213,25.14391532991608,0,282.30445263148425
4.720031560996633,38.085167850883835,1,193.37065131173398
2.3178647166281436,38.34743210559926,1,169.87351137747996
2.9147820261711064,25.076391722135266,1,149.3006037059816
1.3462146873794447,54.74606600047082,0,172.95427887473608
2.7944162543626394,32.67755899623647,0,143.29928053609933
13.97712869491078,30.563131326562544,1,270.89754960223286
2.352584320744351,59.863256011404275,1,213.25235523025205
7.060536975581464,32.14252002399392,0,184.89040980380247
17.052630908419637,14.811903856071957,0,250.15011679634028
1.4421667789806913,33.21881825748909,0,130.8593043047851
16.474901169189778,49.770920453596155,0,314.2908525990901
6.3552407206945984,47.72731797940548,0,209.00704316575695
3.245131724811469,48.371997080965905,0,179.1953114100465
14.238006141918863,43.94130811988515,0,280.2626776589589
12.949914088817795,18.981980598667853,0,217.46310208551364
17.671968257014004,52.41462472121273,1,351.5489320125655
14.96634983227383,54.13939059569458,1,327.94227951412745
16.266137677312123,15.678398314020198,0,244.01817340116162
6.3586568788548234,12.175060010326664,1,157.93668880920157
4.371351331814734,58.65827327240116,0,211.03005986294966
15.261680281176309,52.757818000770236,1,328.13243881330357
16.329860046078018,54.12798809654707,0,321.5545766538743
19.819597698012792,53.75070115434173,0,355.69737928881136
8.839735861317102,34.79277532185506,1,227.98290925688116
8.06834363006288,40.552095516618984,1,231.7876273338668
15.75184625409794,34.9949568673503,1,297.50837627568
7.475267264807339,7.816349205468098,1,160.3853710590096
18.68438918646773,46.0026696944025,1,348.8492312534823
17.309842285017226,32.793261833473416,0,288.6849465171191
9.150886520125349,40.62399911346264,0,222.75686342817875
15.26655028803845,32.64518927365444,0,267.9558814276934
15.336314607608964,32.04962272773508,1,287.4623915315598
2.9593535078827196,14.448401021277174,0,108.49033712138154
18.148505226911766,20.329254332763192,0,272.14356093464403
10.599795076509286,13.73689805691757,1,203.471746878928
16.70269185604709,15.761646259393833,0,248.55021107925856
7.080942419581623,58.51375592311677,1,257.8369360420498
18.014941341427807,13.421239517470914,1,276.9918924492199
8.3948318959491,19.80987333678642,0,173.56806563306384
1.2059153781256688,37.482431175622175,0,137.02401613250103
18.20225755196601,38.5598216930153,1,329.1422189056907
2.7344468589365376,13.468577135910598,1,124.28162286118658
7.066959114217882,48.65445841818668,0,217.97850797855216
19.051177373965295,48.18615773520538,0,336.8840892100637
19.061535791813565,18.052473731214008,0,276.7203053805637
11.895319874342436,20.876646647150324,0,210.706492037725
13.004907031226185,56.589332600272336,0,293.22773551280653
9.520464917588075,50.41192952887129,1,266.0285082336233
6.571004662263226,43.37883681843881,1,222.4677202595099
7.244626362028403,9.52282718308303,0,141.4919179864501
13.77785066546373,28.004524449641664,0,243.7875555539206
15.29511605931592,35.76160296422549,0,274.47436652161014
16.04000183079112,15.30762083910773,0,241.01525998612664
16.002744713096526,29.65246201595235,0,269.33237116286995
2.732915957925117,38.056423261877946,1,173.44200610300706
10.393985789349047,23.005717406346957,1,219.95129270618438
2.093616440316241,47.9519650422768,0,166.840094487716
11.441048764150976,51.2247269901343,0,266.8599416217784
9.389079526094163,22.798520818873893,0,189.4878368986894
17.866379472407697,51.126143497085145,1,350.91608171824726
7.667385238489495,10.696711135665826,1,168.0672746562266
3.2242733121245113,51.075100424246095,1,204.3929339697373
3.7168419590038813,13.401273741718912,0,113.97096707347663
15.468702002631973,9.560993388034932,0,223.8090068023896
12.74614320300896,40.297647244255614,1,278.05672651860084
2.9213308463330145,30.95655511654119,1,161.12641869641254
2.5980293161849515,54.9339830227058,0,185.84825920726112
14.318413497723279,24.975405784996706,1,263.1349465472262
2.382497120919677,20.793374489069578,1,135.41172018733593
16.615341126516768,32.54041983793091,1,301.2342509410295
14.418602315973429,30.077040217276373,0,254.34010359428703
2.5456268321960955,23.943542541945355,0,123.34335340585166
2.611916567618646,43.15577142840807,1,182.43070853300262
19.746151991522332,46.77590086526496,1,361.01332164575325
8.111145119366286,51.91411829665751,0,234.93968778697786
8.042200794270927,58.50711325906886,0,247.436234460847
16.44319177789255,19.666090567287746,1,273.764098913501
18.997722970293314,44.385141536947884,1,348.7475127768289
19.734020212634547,26.684202952265988,1,320.70860803087743
15.31418551991989,42.23950845731095,0,287.62087211382084
8.148932125087399,31.17899296920712,1,213.84730718928822
2.5865136172747065,59.65752065223624,1,215.18017747721956
15.765791402621298,45.08961746849125,1,317.8371489631955
11.609680744980295,57.387021523887846,1,300.87085049757866
9.06021817569255,50.92332522146521,1,262.44883219985593
18.220733316799983,54.65955561398541,0,341.52644439597066
3.1127521638168756,49.79305584680712,1,200.713633331783
10.359876981526323,30.253752170675128,1,234.1062741566135
1.2157192505809622,18.84836493407864,0,99.8539223739669
9.9045521978884,25.36760964977872,0,199.78074127844144
2.06976223795491,6.1129927951972745,1,102.92360796994365
3.2575404090933664,33.8196242105567,1,170.21465251204705
3.232998688764993,32.77817901487248,1,167.8863449173949
13.334995740205208,33.88877556567685,0,251.1275085334058
15.174852706043042,58.571717373463514,0,318.89196180735746
12.084006536846033,55.12997019001616,0,281.10000574849266
19.281278421016296,13.89420280815594,0,270.60118982647487
8.122541010950378,25.288538685573904,1,201.80248748065162
6.428529639355354,28.317589870479406,0,170.92047613451234
17.503383435599744,24.829310481840626,1,294.6924553196787
5.2483209318696,48.91727799821522,0,200.31776531512645
19.301228249371615,33.82207184271728,1,330.6564261791507
1.2309350191065105,36.46548993343938,1,155.24033005794388
19.42769770744514,51.9157457443359,1,368.1084685631232
1.8200383270609461,49.326048437844726,0,166.85248014629892
17.931719160263352,12.271633755116483,1,273.86045911286647
11.026321072639698,44.265302124599884,1,268.7938149755968
19.866331126266708,28.948987089611954,1,326.561285441891
2.4021347299725786,21.205689668437525,0,116.43272663660085
11.523231403625095,7.7510351496202485,1,200.73438433549146
19.41674817676288,31.798725818999802,0,307.7649334056284
10.938859039232828,24.549017439849226,1,228.4866252720267
12.958574124569989,18.833217182202045,0,217.252175610104
14.219225090707726,43.20694512783267,1,298.6061411627426
9.63628023058769,47.32169630235729,1,261.0061949105915
12.923603521597204,18.463423546618365,1,236.16288230920878
12.101971926538905,7.7196090173641,1,206.45893730011727
18.12200219932879,51.68139853108792,0,334.58281905546374
1.8634812264876994,5.547785766236682,1,99.73038379735036
6.338300602252376,56.54118716568096,1,246.46538035388568
19.057818197454615,39.51909306904882,1,339.61636811264384
17.91501189392741,22.701564936072614,0,274.55324881141934
9.657478302928546,18.55628502672049,0,183.68735308272645
12.782519358229198,5.495311534546138,0,188.81581665138424
6.270242476641521,17.950927935598244,1,168.60428063761168
4.574302034751465,12.57505658344276,0,120.89313351440018
9.810269693859661,38.66914213977301,0,225.4409812181426
7.713692332495004,14.160007372659072,0,155.45693807026817
12.08946612516657,34.07464106451406,1,259.0439433806938
2.476958102334712,37.456403228945895,0,149.6823874812389
19.513501345657165,21.3922934090803,1,307.91960027473226
19.738004145112455,6.928572196029529,0,261.2371858431836
14.265072566375158,7.048963433780786,0,206.74865253131316
11.185830960538288,6.449103270665468,1,194.7565161467138
6.8810247094402275,45.651856692510044,1,230.11396047942236
16.462105374432024,22.4905337647864,1,279.60212127389303
14.009892278523706,48.7965102282215,0,287.69194324168006
4.089721847552934,28.745305311356706,1,168.38782909824275
18.307616505383006,29.91489554564801,1,312.9059561451261
16.628207615540212,33.208543138026556,0,282.69916243145525
19.046198352546558,44.21673010063071,1,348.89544372672697
14.78867065937884,20.04265762063389,1,257.9720218350562
12.654888722780008,11.687304224343979,0,199.92349567648805
8.946617689521759,35.58315343553038,0,210.63248376627834
18.72184118372625,22.98376927835066,0,283.1859503939638
17.455213900507758,29.337022251742056,1,303.2261835085617
1.8591547320175987,40.582068958551794,0,149.75568523727958
1.500972515447788,32.17691576276988,1,149.36355668001764
8.152803970682942,39.11533494054636,0,209.75870958792214
16.400513284854824,34.931000116249535,0,283.8671330810473
19.758246456983944,45.68880045648545,0,338.96006548281036
3.8579209309670355,43.8265139741391,1,196.23223725794855
12.288483591690568,34.38044404947406,1,261.6457240158538
8.236926275989408,42.33966614728388,1,237.04859505446183
19.42837355847746,53.0457781249937,1,370.37529183476204
17.000259539578465,28.774920828349273,1,297.5524370524832
16.92824538951162,27.70196900118365,0,274.6863918974835
9.905170036104435,47.03350914688091,0,243.11871865480617
8.881570544415638,37.04046103730967,0,212.89662751877572
6.194734366683418,8.90537291224237,0,129.7580894913189
2.071134436367615,54.06616086300947,1,198.8436660896951
17.42972514884601,6.6930706230702075,1,257.68339273460055
16.445119173471475,46.16179959153587,1,326.7747909177865
19.99463579243648,46.73367784873721,0,343.41371362183924
19.9360999044042,57.42110969050618,0,364.2032184250544
11.553202406449921,7.977392462127641,1,201.4868089887545
15.610760888429699,37.827127343147005,0,281.761863570591
